Record_Hour,NMHC(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Month,DateOfMonth,Weekday,Weekend,dNMHC,dNOx,dNO2
9.0,536.0,309.0,633.0,114.0,1889.0,1638.0,13.5,53.4,0.8196,4,15,3,0,55.0,--18.0,--13.0
10.0,481.0,327.0,661.0,127.0,1804.0,1633.0,15.0,49.3,0.8364,4,15,3,0,21.0,28.0,--8.0
11.0,460.0,299.0,661.0,135.0,1809.0,1654.0,17.1,42.1,0.812,4,15,3,0,--137.0,42.0,0.0
12.0,597.0,257.0,689.0,135.0,1792.0,1559.0,18.4,36.9,0.7758,4,15,3,0,132.0,62.0,15.0
13.0,465.0,195.0,709.0,120.0,1783.0,1374.0,19.3,35.4,0.7824,4,15,3,0,--77.0,--36.0,--9.0
14.0,542.0,231.0,681.0,129.0,1890.0,1418.0,19.2,35.7,0.7826,4,15,3,0,105.0,61.0,15.0
15.0,437.0,170.0,748.0,114.0,1734.0,1228.0,21.5,30.4,0.7677,4,15,3,0,54.0,--22.0,--15.0
16.0,383.0,192.0,746.0,129.0,1676.0,1293.0,19.6,34.6,0.7807,4,15,3,0,--395.0,--59.0,--20.0
17.0,778.0,251.0,594.0,149.0,2046.0,1642.0,19.6,35.5,0.8017,4,15,3,0,--148.0,--38.0,0.0
18.0,926.0,289.0,533.0,149.0,2271.0,1895.0,18.3,44.1,0.9183,4,15,3,0,--263.0,--62.0,--9.0
19.0,1189.0,351.0,482.0,158.0,2446.0,2086.0,17.4,47.8,0.9392,4,15,3,0,365.0,32.0,10.0
20.0,824.0,319.0,553.0,148.0,2119.0,1898.0,16.8,49.8,0.9446,4,15,3,0,164.0,55.0,14.0
21.0,660.0,264.0,587.0,134.0,1960.0,1758.0,16.2,53.2,0.9723,4,15,3,0,457.0,120.0,23.0
22.0,203.0,144.0,802.0,111.0,1607.0,1284.0,14.9,59.1,0.9928,4,15,3,0,67.0,25.0,5.0
23.0,136.0,119.0,877.0,106.0,1532.0,1075.0,13.9,64.0,1.013,4,15,3,0,22.0,--1.0,--2.0
0.0,114.0,120.0,882.0,108.0,1547.0,1084.0,13.7,66.8,1.041,4,16,4,0,4.0,24.0,15.0
1.0,110.0,96.0,887.0,93.0,1566.0,1049.0,13.4,69.6,1.0688,4,16,4,0,--17.0,19.0,10.0
2.0,127.0,77.0,899.0,83.0,1532.0,1021.0,12.8,71.9,1.0632,4,16,4,0,59.0,0.0,0.0
3.0,68.0,0.0,1159.0,0.0,1387.0,778.0,12.9,68.5,1.0155,4,16,4,0,--2.0,0.0,0.0
4.0,70.0,63.0,1030.0,69.0,1420.0,948.0,11.9,74.8,1.038,4,16,4,0,--23.0,--34.0,--8.0
5.0,93.0,97.0,941.0,77.0,1505.0,988.0,11.6,76.4,1.0415,4,16,4,0,--86.0,--83.0,--10.0
6.0,179.0,180.0,778.0,87.0,1686.0,1184.0,11.7,75.3,1.0325,4,16,4,0,--344.0,--172.0,--22.0
7.0,523.0,352.0,579.0,109.0,2176.0,1600.0,12.8,71.0,1.0428,4,16,4,0,--23.0,73.0,--7.0
8.0,546.0,279.0,636.0,116.0,1890.0,1495.0,13.8,61.1,0.9595,4,16,4,0,295.0,93.0,11.0
9.0,251.0,186.0,827.0,105.0,1590.0,1188.0,15.3,51.4,0.8886,4,16,4,0,29.0,17.0,--1.0
10.0,222.0,169.0,823.0,106.0,1604.0,1166.0,16.6,48.7,0.9146,4,16,4,0,10.0,--3.0,--2.0
11.0,212.0,172.0,781.0,108.0,1666.0,1219.0,17.6,46.7,0.9324,4,16,4,0,--51.0,45.0,8.0
12.0,263.0,127.0,802.0,100.0,1644.0,1128.0,19.2,42.7,0.9425,4,16,4,0,--272.0,--103.0,--49.0
13.0,535.0,230.0,653.0,149.0,2047.0,1373.0,15.7,62.5,1.1092,4,16,4,0,--74.0,--50.0,1.0
14.0,609.0,280.0,613.0,148.0,2066.0,1415.0,14.5,75.7,1.2425,4,16,4,0,160.0,38.0,22.0
15.0,449.0,242.0,650.0,126.0,1980.0,1302.0,14.4,77.4,1.2654,4,16,4,0,--87.0,--8.0,--14.0
16.0,536.0,250.0,649.0,140.0,1963.0,1308.0,14.6,74.9,1.2391,4,16,4,0,--207.0,--59.0,--2.0
17.0,743.0,309.0,582.0,142.0,2159.0,1449.0,14.6,76.0,1.2573,4,16,4,0,168.0,39.0,1.0
18.0,575.0,270.0,627.0,141.0,2083.0,1385.0,14.0,76.3,1.2166,4,16,4,0,--208.0,--53.0,--8.0
19.0,783.0,323.0,560.0,149.0,2298.0,1492.0,13.9,78.0,1.2303,4,16,4,0,77.0,16.0,9.0
20.0,706.0,307.0,627.0,140.0,2039.0,1380.0,13.8,78.0,1.2229,4,16,4,0,407.0,83.0,23.0
21.0,299.0,224.0,737.0,117.0,1811.0,1167.0,13.5,79.4,1.2224,4,16,4,0,140.0,58.0,14.0
22.0,159.0,166.0,803.0,103.0,1680.0,1095.0,13.1,80.1,1.2016,4,16,4,0,--12.0,--5.0,4.0
23.0,171.0,171.0,794.0,99.0,1695.0,1105.0,12.8,81.0,1.1915,4,16,4,0,9.0,2.0,--1.0
0.0,162.0,169.0,846.0,100.0,1627.0,1051.0,12.7,80.6,1.1819,4,17,5,1,51.0,49.0,12.0
1.0,111.0,120.0,869.0,88.0,1599.0,1009.0,12.5,81.8,1.1838,4,17,5,1,--23.0,17.0,5.0
2.0,134.0,103.0,887.0,83.0,1565.0,972.0,12.7,81.2,1.1849,4,17,5,1,0.0,0.0,0.0
3.0,0.0,0.0,958.0,0.0,1527.0,884.0,12.4,82.4,1.1848,4,17,5,1,0.0,0.0,0.0
4.0,0.0,0.0,1158.0,0.0,1437.0,661.0,12.6,79.9,1.1619,4,17,5,1,0.0,0.0,0.0
5.0,0.0,0.0,1055.0,0.0,1508.0,774.0,12.8,80.0,1.1761,4,17,5,1,0.0,0.0,0.0
6.0,0.0,0.0,1002.0,0.0,1524.0,868.0,12.6,79.9,1.1596,4,17,5,1,0.0,0.0,0.0
7.0,0.0,0.0,905.0,0.0,1672.0,965.0,12.5,79.6,1.1538,4,17,5,1,0.0,0.0,0.0
8.0,0.0,0.0,849.0,0.0,1691.0,985.0,12.8,80.8,1.1863,4,17,5,1,0.0,0.0,0.0
9.0,0.0,0.0,911.0,0.0,1604.0,963.0,13.5,78.1,1.1997,4,17,5,1,0.0,0.0,0.0
10.0,0.0,0.0,838.0,0.0,1706.0,1069.0,14.6,74.9,1.2348,4,17,5,1,0.0,0.0,0.0
11.0,0.0,0.0,969.0,0.0,1526.0,864.0,16.8,61.0,1.1599,4,17,5,1,0.0,0.0,0.0
12.0,0.0,0.0,1054.0,0.0,1472.0,641.0,18.8,50.1,1.0769,4,17,5,1,0.0,0.0,0.0
13.0,0.0,0.0,939.0,0.0,1536.0,740.0,19.3,47.1,1.0445,4,17,5,1,0.0,0.0,0.0
14.0,0.0,0.0,1130.0,0.0,1429.0,532.0,19.3,46.6,1.0298,4,17,5,1,0.0,0.0,0.0
15.0,0.0,0.0,1054.0,0.0,1462.0,572.0,19.7,44.4,1.0081,4,17,5,1,0.0,0.0,0.0
16.0,0.0,0.0,1033.0,0.0,1482.0,630.0,19.3,45.7,1.0161,4,17,5,1,0.0,0.0,0.0
17.0,0.0,0.0,1043.0,0.0,1462.0,608.0,17.9,49.9,1.0135,4,17,5,1,0.0,0.0,0.0
18.0,0.0,0.0,1014.0,0.0,1482.0,644.0,16.9,53.2,1.0179,4,17,5,1,0.0,0.0,0.0
19.0,0.0,0.0,909.0,0.0,1594.0,833.0,16.1,56.0,1.0151,4,17,5,1,0.0,0.0,0.0
20.0,0.0,0.0,900.0,0.0,1566.0,923.0,16.5,52.8,0.986,4,17,5,1,0.0,0.0,0.0
21.0,0.0,0.0,1022.0,0.0,1482.0,790.0,16.9,51.1,0.9743,4,17,5,1,0.0,0.0,0.0
22.0,0.0,0.0,919.0,0.0,1623.0,961.0,17.0,50.8,0.9751,4,17,5,1,0.0,0.0,0.0
23.0,0.0,0.0,798.0,0.0,1700.0,1177.0,16.9,54.8,1.0455,4,17,5,1,0.0,0.0,0.0
0.0,0.0,0.0,897.0,0.0,1568.0,943.0,16.3,57.2,1.0492,4,18,6,1,0.0,0.0,0.0
1.0,0.0,0.0,942.0,0.0,1529.0,742.0,16.0,56.2,1.0164,4,18,6,1,0.0,0.0,0.0
2.0,0.0,0.0,982.0,0.0,1501.0,705.0,15.6,60.2,1.0617,4,18,6,1,0.0,0.0,0.0
3.0,0.0,0.0,988.0,0.0,1527.0,663.0,14.6,68.2,1.1282,4,18,6,1,0.0,0.0,0.0
4.0,0.0,0.0,1144.0,0.0,1449.0,536.0,14.3,69.6,1.1257,4,18,6,1,0.0,0.0,0.0
5.0,0.0,0.0,1309.0,0.0,1396.0,441.0,13.8,71.9,1.1312,4,18,6,1,0.0,0.0,0.0
6.0,0.0,0.0,1268.0,0.0,1410.0,477.0,13.8,72.7,1.1402,4,18,6,1,0.0,0.0,0.0
7.0,0.0,0.0,1266.0,0.0,1411.0,506.0,14.2,72.3,1.1632,4,18,6,1,0.0,0.0,0.0
8.0,0.0,0.0,1154.0,0.0,1459.0,608.0,14.5,72.9,1.195,4,18,6,1,0.0,0.0,0.0
9.0,0.0,0.0,1052.0,0.0,1546.0,663.0,14.2,75.6,1.2201,4,18,6,1,0.0,0.0,0.0
10.0,0.0,0.0,901.0,0.0,1664.0,912.0,14.5,77.2,1.2695,4,18,6,1,0.0,0.0,0.0
11.0,0.0,0.0,873.0,0.0,1660.0,963.0,14.9,74.5,1.253,4,18,6,1,0.0,0.0,0.0
12.0,0.0,0.0,980.0,0.0,1565.0,803.0,15.5,67.4,1.178,4,18,6,1,0.0,0.0,0.0
13.0,0.0,0.0,1136.0,0.0,1433.0,564.0,16.7,56.0,1.0544,4,18,6,1,0.0,0.0,0.0
14.0,0.0,0.0,1140.0,0.0,1436.0,501.0,17.1,55.5,1.0724,4,18,6,1,0.0,0.0,0.0
15.0,0.0,0.0,929.0,0.0,1604.0,701.0,16.2,62.4,1.1423,4,18,6,1,0.0,0.0,0.0
16.0,0.0,0.0,921.0,0.0,1603.0,783.0,17.4,58.9,1.1567,4,18,6,1,0.0,0.0,0.0
17.0,0.0,0.0,916.0,0.0,1590.0,784.0,17.5,54.6,1.08,4,18,6,1,0.0,0.0,0.0
18.0,0.0,0.0,876.0,0.0,1623.0,861.0,17.5,54.2,1.0722,4,18,6,1,0.0,0.0,0.0
19.0,0.0,0.0,744.0,0.0,1824.0,1156.0,17.0,55.1,1.0621,4,18,6,1,0.0,0.0,0.0
20.0,0.0,0.0,847.0,0.0,1653.0,1047.0,16.4,57.8,1.0669,4,18,6,1,0.0,0.0,0.0
21.0,0.0,0.0,854.0,0.0,1669.0,1034.0,15.8,60.4,1.0744,4,18,6,1,0.0,0.0,0.0
22.0,0.0,0.0,920.0,0.0,1595.0,962.0,15.5,63.3,1.1071,4,18,6,1,0.0,0.0,0.0
23.0,0.0,0.0,826.0,0.0,1702.0,1100.0,15.0,65.2,1.1045,4,18,6,1,0.0,0.0,0.0
0.0,0.0,0.0,871.0,0.0,1658.0,1047.0,14.5,67.3,1.1054,4,19,0,0,0.0,0.0,0.0
1.0,0.0,0.0,1029.0,0.0,1500.0,874.0,14.1,70.1,1.1224,4,19,0,0,0.0,0.0,0.0
2.0,0.0,0.0,1103.0,0.0,1494.0,747.0,13.8,73.3,1.1518,4,19,0,0,0.0,0.0,0.0
3.0,0.0,0.0,1275.0,0.0,1407.0,589.0,13.1,78.3,1.1716,4,19,0,0,0.0,0.0,0.0
4.0,0.0,0.0,1238.0,0.0,1443.0,635.0,13.0,78.2,1.1664,4,19,0,0,0.0,0.0,0.0
5.0,0.0,0.0,1242.0,0.0,1428.0,671.0,14.3,70.1,1.1328,4,19,0,0,0.0,0.0,0.0
6.0,0.0,0.0,913.0,0.0,1655.0,992.0,14.0,70.9,1.1306,4,19,0,0,0.0,0.0,0.0
7.0,0.0,0.0,680.0,0.0,1976.0,1308.0,15.4,64.2,1.1123,4,19,0,0,0.0,0.0,0.0
8.0,0.0,0.0,652.0,0.0,1969.0,1303.0,16.5,57.9,1.0826,4,19,0,0,0.0,0.0,0.0
9.0,0.0,0.0,876.0,0.0,1594.0,893.0,18.8,48.0,1.0323,4,19,0,0,0.0,0.0,0.0
10.0,0.0,0.0,947.0,0.0,1503.0,715.0,19.5,43.3,0.9706,4,19,0,0,0.0,0.0,0.0
11.0,0.0,0.0,950.0,0.0,1574.0,685.0,18.5,45.5,0.9606,4,19,0,0,0.0,0.0,0.0
12.0,0.0,0.0,811.0,0.0,1709.0,947.0,18.0,46.7,0.9569,4,19,0,0,0.0,0.0,0.0
13.0,0.0,0.0,743.0,0.0,1847.0,1049.0,16.5,58.2,1.0813,4,19,0,0,0.0,0.0,0.0
14.0,0.0,0.0,892.0,0.0,1565.0,741.0,12.1,75.6,1.0662,4,19,0,0,0.0,0.0,0.0
15.0,0.0,0.0,872.0,0.0,1602.0,801.0,11.1,75.6,0.9974,4,19,0,0,0.0,0.0,0.0
16.0,0.0,0.0,797.0,0.0,1701.0,969.0,10.5,79.0,1.0016,4,19,0,0,0.0,0.0,0.0
17.0,0.0,0.0,808.0,0.0,1684.0,1038.0,10.0,80.5,0.9853,4,19,0,0,0.0,0.0,0.0
18.0,0.0,0.0,916.0,0.0,1528.0,889.0,11.3,70.5,0.9389,4,19,0,0,0.0,0.0,0.0
19.0,0.0,0.0,921.0,0.0,1508.0,879.0,10.7,71.5,0.9197,4,19,0,0,0.0,0.0,0.0
20.0,0.0,0.0,960.0,0.0,1476.0,846.0,9.9,74.0,0.9009,4,19,0,0,0.0,0.0,0.0
21.0,0.0,0.0,1085.0,0.0,1391.0,712.0,10.8,68.2,0.8806,4,19,0,0,0.0,0.0,0.0
22.0,0.0,0.0,1056.0,0.0,1431.0,747.0,10.2,74.0,0.9176,4,19,0,0,0.0,0.0,0.0
23.0,0.0,0.0,1017.0,0.0,1444.0,791.0,10.1,77.5,0.9579,4,19,0,0,0.0,0.0,0.0
0.0,0.0,0.0,1136.0,0.0,1377.0,637.0,9.9,77.7,0.9497,4,20,1,0,0.0,0.0,0.0
1.0,0.0,0.0,1222.0,0.0,1357.0,553.0,9.5,80.2,0.9533,4,20,1,0,0.0,0.0,0.0
2.0,0.0,0.0,1429.0,0.0,1290.0,449.0,9.5,79.7,0.9489,4,20,1,0,0.0,0.0,0.0
3.0,0.0,0.0,1587.0,0.0,1277.0,485.0,9.7,78.9,0.9487,4,20,1,0,0.0,0.0,0.0
4.0,0.0,0.0,1523.0,0.0,1315.0,540.0,9.8,80.0,0.967,4,20,1,0,0.0,0.0,0.0
5.0,0.0,0.0,1260.0,0.0,1410.0,685.0,10.0,79.6,0.98,4,20,1,0,0.0,0.0,0.0
6.0,0.0,0.0,942.0,0.0,1625.0,925.0,10.3,79.4,0.9927,4,20,1,0,0.0,0.0,0.0
7.0,0.0,0.0,638.0,0.0,2069.0,1382.0,11.0,77.4,1.0135,4,20,1,0,0.0,0.0,0.0
8.0,0.0,0.0,540.0,0.0,2396.0,1645.0,12.3,69.2,0.9906,4,20,1,0,0.0,0.0,0.0
9.0,0.0,0.0,637.0,0.0,1999.0,1514.0,14.5,60.4,0.9936,4,20,1,0,0.0,0.0,0.0
10.0,0.0,0.0,678.0,0.0,1874.0,1509.0,16.0,56.3,1.0185,4,20,1,0,0.0,0.0,0.0
11.0,0.0,0.0,648.0,0.0,1991.0,1520.0,18.1,51.1,1.0551,4,20,1,0,0.0,0.0,0.0
12.0,0.0,0.0,658.0,0.0,1970.0,1471.0,23.0,37.5,1.0389,4,20,1,0,0.0,0.0,0.0
13.0,0.0,0.0,720.0,0.0,1870.0,1282.0,21.8,39.6,1.0209,4,20,1,0,0.0,0.0,0.0
14.0,0.0,0.0,859.0,0.0,1643.0,1004.0,21.9,37.2,0.9683,4,20,1,0,0.0,0.0,0.0
15.0,0.0,0.0,956.0,0.0,1530.0,714.0,23.8,31.4,0.9132,4,20,1,0,0.0,0.0,0.0
16.0,0.0,0.0,844.0,0.0,1742.0,940.0,25.9,26.9,0.8845,4,20,1,0,0.0,0.0,0.0
17.0,0.0,0.0,712.0,0.0,1938.0,1272.0,25.8,29.9,0.9808,4,20,1,0,0.0,0.0,0.0
18.0,0.0,0.0,599.0,0.0,2156.0,1526.0,22.6,39.5,1.0679,4,20,1,0,0.0,0.0,0.0
19.0,0.0,0.0,612.0,0.0,2102.0,1488.0,19.9,45.0,1.0364,4,20,1,0,0.0,0.0,0.0
20.0,0.0,0.0,663.0,0.0,1958.0,1475.0,17.9,47.4,0.9657,4,20,1,0,0.0,0.0,0.0
21.0,0.0,0.0,792.0,0.0,1704.0,1182.0,16.8,50.4,0.9545,4,20,1,0,0.0,0.0,0.0
22.0,0.0,0.0,932.0,0.0,1550.0,933.0,16.0,52.0,0.9375,4,20,1,0,0.0,0.0,0.0
23.0,0.0,0.0,866.0,0.0,1589.0,1001.0,14.2,59.1,0.952,4,20,1,0,0.0,0.0,0.0
0.0,0.0,0.0,1071.0,0.0,1412.0,756.0,14.2,56.7,0.9111,4,21,2,0,0.0,0.0,0.0
1.0,0.0,0.0,976.0,0.0,1474.0,952.0,12.2,67.7,0.9625,4,21,2,0,0.0,0.0,0.0
2.0,0.0,0.0,1172.0,0.0,1381.0,808.0,13.2,61.7,0.9328,4,21,2,0,0.0,0.0,0.0
3.0,0.0,0.0,1197.0,0.0,1375.0,779.0,10.9,71.0,0.9249,4,21,2,0,0.0,0.0,0.0
4.0,0.0,0.0,1301.0,0.0,1319.0,717.0,11.3,67.6,0.9038,4,21,2,0,0.0,0.0,0.0
5.0,0.0,0.0,1160.0,0.0,1421.0,779.0,10.1,71.8,0.888,4,21,2,0,0.0,0.0,0.0
6.0,0.0,0.0,887.0,0.0,1599.0,1009.0,10.2,70.9,0.8841,4,21,2,0,0.0,0.0,0.0
7.0,0.0,0.0,572.0,0.0,2249.0,1595.0,11.8,66.0,0.9085,4,21,2,0,0.0,0.0,0.0
8.0,0.0,0.0,478.0,0.0,2684.0,1940.0,14.0,58.2,0.9271,4,21,2,0,0.0,0.0,0.0
9.0,0.0,0.0,619.0,0.0,1991.0,1628.0,17.0,50.2,0.9646,4,21,2,0,0.0,0.0,0.0
10.0,0.0,0.0,668.0,0.0,1854.0,1573.0,22.3,36.9,0.9838,4,21,2,0,0.0,0.0,0.0
11.0,0.0,0.0,849.0,0.0,1642.0,1187.0,24.4,30.9,0.934,4,21,2,0,0.0,0.0,0.0
12.0,0.0,0.0,900.0,0.0,1561.0,900.0,25.9,26.7,0.8771,4,21,2,0,0.0,0.0,0.0
13.0,0.0,0.0,914.0,0.0,1574.0,800.0,25.8,26.1,0.854,4,21,2,0,0.0,0.0,0.0
14.0,0.0,0.0,953.0,0.0,1513.0,770.0,26.3,24.8,0.8393,4,21,2,0,0.0,0.0,0.0
15.0,0.0,0.0,988.0,0.0,1483.0,758.0,27.0,22.2,0.7805,4,21,2,0,0.0,0.0,0.0
16.0,0.0,0.0,944.0,0.0,1558.0,886.0,27.3,20.5,0.7308,4,21,2,0,0.0,0.0,0.0
17.0,0.0,0.0,765.0,0.0,1838.0,1219.0,25.8,24.1,0.7912,4,21,2,0,0.0,0.0,0.0
18.0,0.0,0.0,601.0,0.0,2271.0,1725.0,25.3,28.9,0.9151,4,21,2,0,0.0,0.0,0.0
19.0,0.0,0.0,584.0,0.0,2328.0,1745.0,23.8,33.7,0.9786,4,21,2,0,0.0,0.0,0.0
20.0,0.0,0.0,635.0,0.0,2073.0,1600.0,21.4,36.0,0.9059,4,21,2,0,0.0,0.0,0.0
21.0,0.0,0.0,753.0,0.0,1737.0,1310.0,19.8,39.5,0.9016,4,21,2,0,0.0,0.0,0.0
22.0,0.0,0.0,847.0,0.0,1573.0,1208.0,19.2,42.1,0.9273,4,21,2,0,0.0,0.0,0.0
23.0,0.0,0.0,933.0,0.0,1492.0,1074.0,18.8,45.8,0.9855,4,21,2,0,0.0,0.0,0.0
0.0,0.0,0.0,973.0,0.0,1469.0,993.0,17.1,50.8,0.9828,4,22,3,0,0.0,0.0,0.0
1.0,0.0,0.0,1058.0,0.0,1420.0,923.0,16.2,53.4,0.9775,4,22,3,0,0.0,0.0,0.0
2.0,0.0,0.0,1141.0,0.0,1377.0,819.0,16.0,53.5,0.9691,4,22,3,0,0.0,0.0,0.0
3.0,0.0,0.0,1242.0,0.0,1341.0,727.0,14.3,59.2,0.9601,4,22,3,0,0.0,0.0,0.0
4.0,0.0,0.0,1295.0,0.0,1316.0,694.0,13.3,62.6,0.9498,4,22,3,0,0.0,0.0,0.0
5.0,0.0,0.0,1276.0,0.0,1335.0,727.0,13.4,59.5,0.9097,4,22,3,0,0.0,0.0,0.0
6.0,0.0,0.0,990.0,0.0,1474.0,926.0,12.2,64.1,0.9062,4,22,3,0,0.0,0.0,0.0
7.0,0.0,0.0,767.0,0.0,1729.0,1194.0,13.9,57.2,0.9029,4,22,3,0,0.0,0.0,0.0
8.0,0.0,0.0,623.0,0.0,2003.0,1502.0,15.2,53.2,0.9107,4,22,3,0,0.0,0.0,0.0
9.0,0.0,0.0,593.0,0.0,2186.0,1743.0,19.2,41.6,0.9154,4,22,3,0,0.0,0.0,0.0
10.0,0.0,0.0,694.0,0.0,1945.0,1542.0,23.7,30.6,0.8854,4,22,3,0,0.0,0.0,0.0
11.0,0.0,0.0,766.0,0.0,1731.0,1354.0,26.1,26.8,0.8921,4,22,3,0,0.0,0.0,0.0
12.0,0.0,0.0,814.0,0.0,1682.0,1175.0,28.1,24.4,0.9138,4,22,3,0,0.0,0.0,0.0
13.0,0.0,0.0,893.0,0.0,1585.0,916.0,28.3,23.9,0.906,4,22,3,0,0.0,0.0,0.0
14.0,0.0,0.0,908.0,0.0,1562.0,818.0,28.0,21.0,0.7814,4,22,3,0,0.0,0.0,0.0
15.0,0.0,0.0,824.0,0.0,1676.0,1028.0,30.8,16.4,0.7167,4,22,3,0,0.0,0.0,0.0
16.0,0.0,0.0,806.0,0.0,1739.0,1113.0,31.3,16.2,0.7262,4,22,3,0,0.0,0.0,0.0
17.0,0.0,0.0,679.0,0.0,2025.0,1431.0,29.4,20.5,0.8262,4,22,3,0,0.0,0.0,0.0
18.0,0.0,0.0,661.0,0.0,2038.0,1503.0,25.8,24.3,0.794,4,22,3,0,0.0,0.0,0.0
19.0,0.0,0.0,587.0,0.0,2238.0,1775.0,23.8,29.5,0.8559,4,22,3,0,0.0,0.0,0.0
20.0,0.0,0.0,701.0,0.0,1932.0,1505.0,22.0,34.8,0.908,4,22,3,0,0.0,0.0,0.0
21.0,0.0,0.0,835.0,0.0,1659.0,1211.0,20.2,37.4,0.8748,4,22,3,0,0.0,0.0,0.0
22.0,0.0,0.0,982.0,0.0,1466.0,872.0,19.3,38.8,0.8559,4,22,3,0,0.0,0.0,0.0
23.0,0.0,0.0,976.0,0.0,1467.0,855.0,17.9,43.7,0.8856,4,22,3,0,0.0,0.0,0.0
0.0,0.0,0.0,873.0,0.0,1593.0,1170.0,17.2,47.9,0.9334,4,23,4,0,0.0,0.0,0.0
1.0,0.0,0.0,958.0,0.0,1467.0,1024.0,16.3,49.7,0.916,4,23,4,0,0.0,0.0,0.0
2.0,0.0,0.0,1155.0,0.0,1337.0,841.0,16.7,46.5,0.8755,4,23,4,0,0.0,0.0,0.0
3.0,0.0,0.0,1202.0,0.0,1325.0,760.0,14.6,53.0,0.8775,4,23,4,0,0.0,0.0,0.0
4.0,0.0,0.0,1213.0,0.0,1314.0,803.0,14.1,53.9,0.8633,4,23,4,0,0.0,0.0,0.0
5.0,46.0,59.0,1186.0,59.0,1321.0,793.0,14.2,52.2,0.8413,4,23,4,0,--10.0,--13.0,--8.0
6.0,56.0,72.0,1041.0,67.0,1418.0,906.0,14.3,55.4,0.9003,4,23,4,0,--396.0,--172.0,--28.0
7.0,452.0,244.0,627.0,95.0,2119.0,1541.0,14.0,58.0,0.9202,4,23,4,0,--428.0,--107.0,--28.0
8.0,880.0,351.0,523.0,123.0,2417.0,1861.0,15.4,53.3,0.9289,4,23,4,0,121.0,--7.0,--19.0
9.0,759.0,358.0,621.0,142.0,2030.0,1895.0,19.1,42.1,0.9233,4,23,4,0,365.0,113.0,0.0
10.0,394.0,245.0,706.0,142.0,1887.0,1684.0,23.7,31.0,0.8968,4,23,4,0,--245.0,5.0,--27.0
11.0,639.0,240.0,677.0,169.0,1947.0,1731.0,26.9,25.7,0.8942,4,23,4,0,98.0,61.0,27.0
12.0,541.0,179.0,728.0,142.0,1838.0,1402.0,29.7,20.6,0.8478,4,23,4,0,73.0,19.0,6.0
13.0,468.0,160.0,757.0,136.0,1835.0,1246.0,29.2,21.5,0.8573,4,23,4,0,--15.0,--14.0,--11.0
14.0,483.0,174.0,729.0,147.0,1865.0,1342.0,29.6,20.1,0.8181,4,23,4,0,--199.0,--86.0,--49.0
15.0,682.0,260.0,680.0,196.0,1953.0,1489.0,30.0,19.4,0.81,4,23,4,0,--16.0,--21.0,10.0
16.0,698.0,281.0,679.0,186.0,1985.0,1532.0,29.5,20.1,0.8136,4,23,4,0,--134.0,--3.0,9.0
17.0,832.0,284.0,599.0,177.0,2228.0,1909.0,27.0,26.8,0.9403,4,23,4,0,--40.0,34.0,13.0
18.0,872.0,250.0,615.0,164.0,2087.0,1757.0,24.9,30.8,0.954,4,23,4,0,--27.0,--31.0,3.0
19.0,899.0,281.0,557.0,161.0,2335.0,1983.0,23.1,36.7,1.0244,4,23,4,0,207.0,51.0,15.0
20.0,692.0,230.0,660.0,146.0,1975.0,1703.0,21.5,40.8,1.0333,4,23,4,0,547.0,132.0,48.0
21.0,145.0,98.0,816.0,98.0,1619.0,1246.0,20.5,41.5,0.9864,4,23,4,0,--63.0,--23.0,--10.0
22.0,208.0,121.0,770.0,108.0,1687.0,1321.0,19.2,44.9,0.9875,4,23,4,0,4.0,11.0,1.0
23.0,204.0,110.0,777.0,107.0,1659.0,1375.0,18.8,47.7,1.0221,4,23,4,0,--36.0,--51.0,--6.0
0.0,240.0,161.0,736.0,113.0,1729.0,1456.0,18.2,49.7,1.0284,4,24,5,1,--11.0,13.0,13.0
1.0,251.0,148.0,707.0,100.0,1763.0,1442.0,16.1,57.4,1.0451,4,24,5,1,78.0,39.0,13.0
2.0,173.0,109.0,827.0,87.0,1597.0,1243.0,16.3,55.3,1.0178,4,24,5,1,60.0,0.0,0.0
3.0,113.0,0.0,916.0,0.0,1481.0,1078.0,15.7,53.6,0.9483,4,24,5,1,58.0,0.0,0.0
4.0,55.0,45.0,1045.0,60.0,1430.0,939.0,16.9,49.8,0.9514,4,24,5,1,--10.0,--26.0,--5.0
5.0,65.0,71.0,1045.0,65.0,1403.0,937.0,14.8,57.7,0.9644,4,24,5,1,--54.0,--4.0,1.0
6.0,119.0,75.0,931.0,64.0,1483.0,1019.0,14.0,59.7,0.9499,4,24,5,1,--32.0,--31.0,--9.0
7.0,151.0,106.0,794.0,73.0,1639.0,1140.0,14.6,56.8,0.9385,4,24,5,1,--154.0,--60.0,--13.0
8.0,305.0,166.0,681.0,86.0,1838.0,1351.0,16.7,51.9,0.9788,4,24,5,1,--110.0,--22.0,--19.0
9.0,415.0,188.0,685.0,105.0,1874.0,1459.0,20.0,45.0,1.039,4,24,5,1,94.0,27.0,--2.0
10.0,321.0,161.0,787.0,107.0,1727.0,1297.0,23.9,33.7,0.9837,4,24,5,1,--37.0,22.0,--7.0
11.0,358.0,139.0,765.0,114.0,1808.0,1291.0,26.8,29.5,1.0209,4,24,5,1,8.0,5.0,9.0
12.0,350.0,134.0,738.0,105.0,1840.0,1296.0,27.2,32.4,1.1493,4,24,5,1,112.0,50.0,31.0
